place_name,place_type,year_quarter,value,source_sheet,id
גדרה,מועצה מקומית,2013_2,204.0,1,533
גדרה,מועצה מקומית,2013_3,131.0,1,534
גדרה,מועצה מקומית,2013_4,73.0,1,535
גדרה,מועצה מקומית,2014_1,55.0,1,536
גדרה,מועצה מקומית,2014_2,76.0,1,537
גדרה,מועצה מקומית,2014_3,73.0,1,538
גדרה,מועצה מקומית,2014_4,56.0,1,539
גדרה,מועצה מקומית,2015_1,159.0,1,540
גדרה,מועצה מקומית,2015_2,117.0,1,541
גדרה,מועצה מקומית,2015_3,504.0,1,542
גדרה,מועצה מקומית,2015_4,456.0,1,543
גדרה,מועצה מקומית,2016_1,467.0,1,544
גדרה,מועצה מקומית,2016_2,326.0,1,545
גדרה,מועצה מקומית,2016_3,689.0,1,546
גדרה,מועצה מקומית,2016_4,376.0,1,547
גדרה,מועצה מקומית,2017_1,450.0,1,548
גדרה,מועצה מקומית,2017_2,122.0,1,549
גן יבנה,מועצה מקומית,2012_1,172.0,1,550
גן יבנה,מועצה מקומית,2012_2,185.0,1,551
גן יבנה,מועצה מקומית,2012_3,212.0,1,552
גן יבנה,מועצה מקומית,2012_4,196.0,1,553
גן יבנה,מועצה מקומית,2013_1,211.0,1,554
גן יבנה,מועצה מקומית,2013_2,214.0,1,555
גן יבנה,מועצה מקומית,2013_3,228.0,1,556
גן יבנה,מועצה מקומית,2013_4,177.0,1,557
גן יבנה,מועצה מקומית,2014_1,185.0,1,558
גן יבנה,מועצה מקומית,2014_2,141.0,1,559
גן יבנה,מועצה מקומית,2014_3,67.0,1,560
גן יבנה,מועצה מקומית,2014_4,109.0,1,561
גן יבנה,מועצה מקומית,2015_1,94.0,1,562
גן יבנה,מועצה מקומית,2015_2,103.0,1,563
גן יבנה,מועצה מקומית,2015_3,133.0,1,564
גן יבנה,מועצה מקומית,2015_4,79.0,1,565
גן יבנה,מועצה מקומית,2016_1,147.0,1,566
גן יבנה,מועצה מקומית,2016_2,91.0,1,567
גן יבנה,מועצה מקומית,2016_3,146.0,1,568
גן יבנה,מועצה מקומית,2016_4,142.0,1,569
גן יבנה,מועצה מקומית,2017_1,163.0,1,570
גן יבנה,מועצה מקומית,2017_2,70.0,1,571
דייר אל אסד,מועצה מקומית,2012_1,74.0,1,572
דייר אל אסד,מועצה מקומית,2012_2,35.0,1,573
דייר אל אסד,מועצה מקומית,2012_3,23.0,1,574
דייר אל אסד,מועצה מקומית,2012_4,62.0,1,575
דייר אל אסד,מועצה מקומית,2013_1,40.0,1,576
דייר אל אסד,מועצה מקומית,2013_2,28.0,1,577
דייר אל אסד,מועצה מקומית,2013_3,39.0,1,578
דייר אל אסד,מועצה מקומית,2013_4,70.0,1,579
דייר אל אסד,מועצה מקומית,2014_1,105.0,1,580
דייר אל אסד,מועצה מקומית,2014_2,83.0,1,581
דייר אל אסד,מועצה מקומית,2014_3,54.0,1,582
דייר אל אסד,מועצה מקומית,2014_4,79.0,1,583
דייר אל אסד,מועצה מקומית,2015_1,75.0,1,584
דייר אל אסד,מועצה מקומית,2015_2,64.0,1,585
דייר אל אסד,מועצה מקומית,2015_3,106.0,1,586
דייר אל אסד,מועצה מקומית,2015_4,37.0,1,587
דייר אל אסד,מועצה מקומית,2016_1,118.0,1,588
דייר אל אסד,מועצה מקומית,2016_2,93.0,1,589
דייר אל אסד,מועצה מקומית,2016_3,106.0,1,590
דייר אל אסד,מועצה מקומית,2016_4,91.0,1,591
דייר אל אסד,מועצה מקומית,2017_1,169.0,1,592
דייר אל אסד,מועצה מקומית,2017_2,72.0,1,593
דימונה,עירייה,2012_1,358.0,1,594
דימונה,עירייה,2012_2,563.0,1,595
דימונה,עירייה,2012_3,518.0,1,596
דימונה,עירייה,2012_4,439.0,1,597
דימונה,עירייה,2013_1,468.0,1,598
דימונה,עירייה,2013_2,491.0,1,599
דימונה,עירייה,2013_3,526.0,1,600
דימונה,עירייה,2013_4,548.0,1,601
דימונה,עירייה,2014_1,459.0,1,602
דימונה,עירייה,2014_2,396.0,1,603
דימונה,עירייה,2014_3,378.0,1,604
דימונה,עירייה,2014_4,571.0,1,605
דימונה,עירייה,2015_1,605.0,1,606
דימונה,עירייה,2015_2,582.0,1,607
דימונה,עירייה,2015_3,382.0,1,608
דימונה,עירייה,2015_4,326.0,1,609
דימונה,עירייה,2016_1,701.0,1,610
דימונה,עירייה,2016_2,548.0,1,611
דימונה,עירייה,2016_3,499.0,1,612
דימונה,עירייה,2016_4,381.0,1,613
דימונה,עירייה,2017_1,554.0,1,614
דימונה,עירייה,2017_2,285.0,1,615
הוד השרון,עירייה,2012_1,792.0,1,616
הוד השרון,עירייה,2012_2,625.0,1,617
הוד השרון,עירייה,2012_3,651.0,1,618
הוד השרון,עירייה,2012_4,337.0,1,619
הוד השרון,עירייה,2013_1,308.0,1,620
הוד השרון,עירייה,2013_2,1964.0,1,621
הוד השרון,עירייה,2013_3,897.0,1,622
הוד השרון,עירייה,2013_4,2435.0,1,623
הוד השרון,עירייה,2014_1,1416.0,1,624
הוד השרון,עירייה,2014_2,1393.0,1,625
הוד השרון,עירייה,2014_3,548.0,1,626
הוד השרון,עירייה,2014_4,422.0,1,627
הוד השרון,עירייה,2015_1,340.0,1,628
הוד השרון,עירייה,2015_2,253.0,1,629
הוד השרון,עירייה,2015_3,352.0,1,630
הוד השרון,עירייה,2015_4,429.0,1,631
הוד השרון,עירייה,2016_1,681.0,1,632
הוד השרון,עירייה,2016_2,599.0,1,633
הוד השרון,עירייה,2016_3,1521.0,1,634
הוד השרון,עירייה,2016_4,1314.0,1,635
הוד השרון,עירייה,2017_1,1418.0,1,636
הוד השרון,עירייה,2017_2,594.0,1,637
הרצליה,עירייה,2012_1,1153.0,1,638
הרצליה,עירייה,2012_2,930.0,1,639
הרצליה,עירייה,2012_3,891.0,1,640
הרצליה,עירייה,2012_4,630.0,1,641
הרצליה,עירייה,2013_1,1132.0,1,642
הרצליה,עירייה,2013_2,960.0,1,643
הרצליה,עירייה,2013_3,1459.0,1,644
הרצליה,עירייה,2013_4,1001.0,1,645
הרצליה,עירייה,2014_1,1301.0,1,646
הרצליה,עירייה,2014_2,943.0,1,647
הרצליה,עירייה,2014_3,675.0,1,648
הרצליה,עירייה,2014_4,830.0,1,649
הרצליה,עירייה,2015_1,1224.0,1,650
הרצליה,עירייה,2015_2,1205.0,1,651
הרצליה,עירייה,2015_3,1319.0,1,652
הרצליה,עירייה,2015_4,1468.0,1,653
הרצליה,עירייה,2016_1,1738.0,1,654
הרצליה,עירייה,2016_2,1821.0,1,655
הרצליה,עירייה,2016_3,1711.0,1,656
הרצליה,עירייה,2016_4,1282.0,1,657
הרצליה,עירייה,2017_1,1077.0,1,658
הרצליה,עירייה,2017_2,507.0,1,659
זכרון יעקב,מועצה מקומית,2012_1,105.0,1,660
זכרון יעקב,מועצה מקומית,2012_2,139.0,1,661
זכרון יעקב,מועצה מקומית,2012_3,269.0,1,662
זכרון יעקב,מועצה מקומית,2012_4,204.0,1,663
זכרון יעקב,מועצה מקומית,2013_1,163.0,1,664
זכרון יעקב,מועצה מקומית,2013_2,147.0,1,665
זכרון יעקב,מועצה מקומית,2013_3,157.0,1,666
זכרון יעקב,מועצה מקומית,2013_4,153.0,1,667
זכרון יעקב,מועצה מקומית,2014_1,239.0,1,668
זכרון יעקב,מועצה מקומית,2014_2,143.0,1,669
זכרון יעקב,מועצה מקומית,2014_3,113.0,1,670
זכרון יעקב,מועצה מקומית,2014_4,142.0,1,671
זכרון יעקב,מועצה מקומית,2015_1,169.0,1,672
זכרון יעקב,מועצה מקומית,2015_2,203.0,1,673
זכרון יעקב,מועצה מקומית,2015_3,146.0,1,674
זכרון יעקב,מועצה מקומית,2015_4,80.0,1,675
זכרון יעקב,מועצה מקומית,2016_1,96.0,1,676
זכרון יעקב,מועצה מקומית,2016_2,306.0,1,677
זכרון יעקב,מועצה מקומית,2016_3,190.0,1,678
זכרון יעקב,מועצה מקומית,2016_4,49.0,1,679
זכרון יעקב,מועצה מקומית,2017_1,126.0,1,680
זכרון יעקב,מועצה מקומית,2017_2,77.0,1,681
חדרה,עירייה,2012_1,1186.0,1,682
חדרה,עירייה,2012_2,1146.0,1,683
חדרה,עירייה,2012_3,1433.0,1,684
חדרה,עירייה,2012_4,1192.0,1,685
חדרה,עירייה,2013_1,976.0,1,686
חדרה,עירייה,2013_2,1283.0,1,687
חדרה,עירייה,2013_3,1492.0,1,688
חדרה,עירייה,2013_4,1467.0,1,689
חדרה,עירייה,2014_1,1437.0,1,690
חדרה,עירייה,2014_2,1932.0,1,691
חדרה,עירייה,2014_3,3074.0,1,692
חדרה,עירייה,2014_4,2107.0,1,693
חדרה,עירייה,2015_1,2644.0,1,694
חדרה,עירייה,2015_2,2296.0,1,695
חדרה,עירייה,2015_3,3140.0,1,696
חדרה,עירייה,2015_4,1840.0,1,697
חדרה,עירייה,2016_1,2951.0,1,698
חדרה,עירייה,2016_2,2010.0,1,699
חדרה,עירייה,2016_3,2147.0,1,700
חדרה,עירייה,2016_4,1325.0,1,701
חדרה,עירייה,2017_1,2209.0,1,702
חדרה,עירייה,2017_2,755.0,1,703
חולון,עירייה,2012_1,2330.0,1,704
חולון,עירייה,2012_2,1964.0,1,705
חולון,עירייה,2012_3,2409.0,1,706
חולון,עירייה,2012_4,2731.0,1,707
חולון,עירייה,2013_1,1790.0,1,708
חולון,עירייה,2013_2,2116.0,1,709
חולון,עירייה,2013_3,1988.0,1,710
חולון,עירייה,2013_4,2537.0,1,711
חולון,עירייה,2014_1,3268.0,1,712
חולון,עירייה,2014_2,2664.0,1,713
חולון,עירייה,2014_3,2355.0,1,714
חולון,עירייה,2014_4,1845.0,1,715
חולון,עירייה,2015_1,2213.0,1,716
חולון,עירייה,2015_2,2352.0,1,717
חולון,עירייה,2015_3,1817.0,1,718
חולון,עירייה,2015_4,1596.0,1,719
חולון,עירייה,2016_1,2700.0,1,720
חולון,עירייה,2016_2,3050.0,1,721
חולון,עירייה,2016_3,3290.0,1,722
חולון,עירייה,2016_4,3084.0,1,723
חולון,עירייה,2017_1,2905.0,1,724
חולון,עירייה,2017_2,1058.0,1,725
חיפה,עירייה,2012_1,10222.0,1,726
חיפה,עירייה,2012_2,7920.0,1,727
חיפה,עירייה,2012_3,9107.0,1,728
חיפה,עירייה,2012_4,7014.0,1,729
חיפה,עירייה,2013_1,7937.0,1,730
חיפה,עירייה,2013_2,8515.0,1,731
חיפה,עירייה,2013_3,8281.0,1,732
חיפה,עירייה,2013_4,7714.0,1,733
חיפה,עירייה,2014_1,8164.0,1,734
חיפה,עירייה,2014_2,3761.0,1,735
חיפה,עירייה,2014_3,3999.0,1,736
חיפה,עירייה,2014_4,4818.0,1,737
חיפה,עירייה,2015_1,6674.0,1,738
חיפה,עירייה,2015_2,5737.0,1,739
חיפה,עירייה,2015_3,7259.0,1,740
חיפה,עירייה,2015_4,7040.0,1,741
חיפה,עירייה,2016_1,9892.0,1,742
חיפה,עירייה,2016_2,8144.0,1,743
חיפה,עירייה,2016_3,8854.0,1,744
חיפה,עירייה,2016_4,6369.0,1,745
חיפה,עירייה,2017_1,11423.0,1,746
חיפה,עירייה,2017_2,4787.0,1,747
חצור הגלילית,מועצה מקומית,2012_1,105.0,1,748
חצור הגלילית,מועצה מקומית,2012_2,45.0,1,749
חצור הגלילית,מועצה מקומית,2012_3,101.0,1,750
חצור הגלילית,מועצה מקומית,2012_4,63.0,1,751
חצור הגלילית,מועצה מקומית,2013_1,88.0,1,752
חצור הגלילית,מועצה מקומית,2013_2,136.0,1,753
חצור הגלילית,מועצה מקומית,2013_3,84.0,1,754
חצור הגלילית,מועצה מקומית,2013_4,65.0,1,755
חצור הגלילית,מועצה מקומית,2014_1,160.0,1,756
חצור הגלילית,מועצה מקומית,2014_2,149.0,1,757
חצור הגלילית,מועצה מקומית,2014_3,87.0,1,758
חצור הגלילית,מועצה מקומית,2014_4,102.0,1,759
חצור הגלילית,מועצה מקומית,2015_1,298.0,1,760
חצור הגלילית,מועצה מקומית,2015_2,203.0,1,761
חצור הגלילית,מועצה מקומית,2015_3,107.0,1,762
חצור הגלילית,מועצה מקומית,2015_4,100.0,1,763
חצור הגלילית,מועצה מקומית,2016_1,286.0,1,764
חצור הגלילית,מועצה מקומית,2016_2,227.0,1,765
חצור הגלילית,מועצה מקומית,2016_3,284.0,1,766
חצור הגלילית,מועצה מקומית,2016_4,164.0,1,767
חצור הגלילית,מועצה מקומית,2017_1,435.0,1,768
חצור הגלילית,מועצה מקומית,2017_2,143.0,1,769
טבריה,עירייה,2012_1,783.0,1,770
טבריה,עירייה,2012_2,556.0,1,771
טבריה,עירייה,2012_3,944.0,1,772
טבריה,עירייה,2012_4,597.0,1,773
טבריה,עירייה,2013_1,837.0,1,774
טבריה,עירייה,2013_2,749.0,1,775
טבריה,עירייה,2013_3,909.0,1,776
טבריה,עירייה,2013_4,681.0,1,777
טבריה,עירייה,2014_1,816.0,1,778
טבריה,עירייה,2014_2,1076.0,1,779
טבריה,עירייה,2014_3,933.0,1,780
טבריה,עירייה,2014_4,767.0,1,781
טבריה,עירייה,2015_1,1038.0,1,782
טבריה,עירייה,2015_2,1015.0,1,783
טבריה,עירייה,2015_3,1236.0,1,784
טבריה,עירייה,2015_4,923.0,1,785
טבריה,עירייה,2016_1,1511.0,1,786
טבריה,עירייה,2016_2,1366.0,1,787
טבריה,עירייה,2016_3,1720.0,1,788
טבריה,עירייה,2016_4,765.0,1,789
טבריה,עירייה,2017_1,1572.0,1,790
טבריה,עירייה,2017_2,537.0,1,791
טובא זנגריה,מועצה מקומית,2012_1,54.0,1,792
טובא זנגריה,מועצה מקומית,2012_2,31.0,1,793
טובא זנגריה,מועצה מקומית,2012_3,56.0,1,794
טובא זנגריה,מועצה מקומית,2012_4,68.0,1,795
טובא זנגריה,מועצה מקומית,2013_1,56.0,1,796
טובא זנגריה,מועצה מקומית,2013_2,71.0,1,797
טובא זנגריה,מועצה מקומית,2013_3,86.0,1,798
טובא זנגריה,מועצה מקומית,2013_4,123.0,1,799
טובא זנגריה,מועצה מקומית,2014_1,125.0,1,800
טובא זנגריה,מועצה מקומית,2014_2,149.0,1,801
טובא זנגריה,מועצה מקומית,2014_3,60.0,1,802
טובא זנגריה,מועצה מקומית,2014_4,81.0,1,803
טובא זנגריה,מועצה מקומית,2015_1,42.0,1,804
טובא זנגריה,מועצה מקומית,2015_2,74.0,1,805
טובא זנגריה,מועצה מקומית,2015_3,96.0,1,806
טובא זנגריה,מועצה מקומית,2015_4,43.0,1,807
טובא זנגריה,מועצה מקומית,2016_1,94.0,1,808
טובא זנגריה,מועצה מקומית,2016_2,92.0,1,809
טובא זנגריה,מועצה מקומית,2016_3,161.0,1,810
טובא זנגריה,מועצה מקומית,2016_4,15.0,1,811
טובא זנגריה,מועצה מקומית,2017_1,26.0,1,812
טובא זנגריה,מועצה מקומית,2017_2,41.0,1,813
טייבה,עירייה,2012_1,88.0,1,814
טייבה,עירייה,2012_2,80.0,1,815
טייבה,עירייה,2012_3,98.0,1,816
טייבה,עירייה,2012_4,74.0,1,817
טייבה,עירייה,2013_1,77.0,1,818
טייבה,עירייה,2013_2,95.0,1,819
טייבה,עירייה,2013_3,134.0,1,820
טייבה,עירייה,2013_4,127.0,1,821
טייבה,עירייה,2014_1,99.0,1,822
טייבה,עירייה,2014_2,61.0,1,823
טייבה,עירייה,2014_3,95.0,1,824
טייבה,עירייה,2014_4,61.0,1,825
טייבה,עירייה,2015_1,127.0,1,826
טייבה,עירייה,2015_2,262.0,1,827
טייבה,עירייה,2015_3,351.0,1,828
טייבה,עירייה,2015_4,204.0,1,829
טייבה,עירייה,2016_1,393.0,1,830
טייבה,עירייה,2016_2,311.0,1,831
טייבה,עירייה,2016_3,233.0,1,832
טייבה,עירייה,2016_4,228.0,1,833
טייבה,עירייה,2017_1,264.0,1,834
טייבה,עירייה,2017_2,167.0,1,835
טירה,עירייה,2012_1,188.0,1,836
טירה,עירייה,2012_2,226.0,1,837
טירה,עירייה,2012_3,135.0,1,838
טירה,עירייה,2012_4,145.0,1,839
טירה,עירייה,2013_1,151.0,1,840
טירה,עירייה,2013_2,166.0,1,841
טירה,עירייה,2013_3,213.0,1,842
טירה,עירייה,2013_4,175.0,1,843
טירה,עירייה,2014_1,175.0,1,844
טירה,עירייה,2014_2,200.0,1,845
טירה,עירייה,2014_3,310.0,1,846
טירה,עירייה,2014_4,71.0,1,847
טירה,עירייה,2015_1,78.0,1,848
טירה,עירייה,2015_2,183.0,1,849
טירה,עירייה,2015_3,366.0,1,850
טירה,עירייה,2015_4,266.0,1,851
טירה,עירייה,2016_1,370.0,1,852
טירה,עירייה,2016_2,211.0,1,853
טירה,עירייה,2016_3,229.0,1,854
טירה,עירייה,2016_4,185.0,1,855
טירה,עירייה,2017_1,233.0,1,856
טירה,עירייה,2017_2,120.0,1,857
טירת כרמל,עירייה,2012_1,294.0,1,858
טירת כרמל,עירייה,2012_2,232.0,1,859
טירת כרמל,עירייה,2012_3,450.0,1,860
טירת כרמל,עירייה,2012_4,404.0,1,861
טירת כרמל,עירייה,2013_1,440.0,1,862
טירת כרמל,עירייה,2013_2,406.0,1,863
טירת כרמל,עירייה,2013_3,269.0,1,864
טירת כרמל,עירייה,2013_4,354.0,1,865
טירת כרמל,עירייה,2014_1,516.0,1,866
טירת כרמל,עירייה,2014_2,316.0,1,867
טירת כרמל,עירייה,2014_3,409.0,1,868
טירת כרמל,עירייה,2014_4,257.0,1,869
טירת כרמל,עירייה,2015_1,392.0,1,870
טירת כרמל,עירייה,2015_2,268.0,1,871
טירת כרמל,עירייה,2015_3,221.0,1,872
טירת כרמל,עירייה,2015_4,250.0,1,873
טירת כרמל,עירייה,2016_1,374.0,1,874
טירת כרמל,עירייה,2016_2,191.0,1,875
טירת כרמל,עירייה,2016_3,186.0,1,876
טירת כרמל,עירייה,2016_4,183.0,1,877
טירת כרמל,עירייה,2017_1,417.0,1,878
טירת כרמל,עירייה,2017_2,154.0,1,879
טמרה,עירייה,2012_1,64.0,1,880
טמרה,עירייה,2012_2,53.0,1,881
טמרה,עירייה,2012_3,59.0,1,882
